,Weight,Zone,Type of Delivery,Price,Year
9465,78,5,FedEx 2DAy,289.08,2022
9466,78,5,FedEx Express Saver,225.6,2022
9467,78,5,FedEx 2Day® A.M.,331.16,2022
9468,79,5,FedEx First Overnight,613.05,2022
9469,79,5,FedEx Priority Overnight,582.05,2022
9470,79,5,FedEx Std Overnight,566.13,2022
9471,79,5,FedEx 2DAy,290.41,2022
9472,79,5,FedEx Express Saver,226.58,2022
9473,79,5,FedEx 2Day® A.M.,356.27,2022
9474,80,5,FedEx First Overnight,614.91,2022
9475,80,5,FedEx Priority Overnight,583.91,2022
9476,80,5,FedEx Std Overnight,567.99,2022
9477,80,5,FedEx 2DAy,291.35,2022
9478,80,5,FedEx Express Saver,227.53,2022
9479,80,5,FedEx 2Day® A.M.,358.79,2022
9480,81,5,FedEx First Overnight,650.66,2022
9481,81,5,FedEx Priority Overnight,619.66,2022
9482,81,5,FedEx Std Overnight,603.74,2022
9483,81,5,FedEx 2DAy,292.29,2022
9484,81,5,FedEx Express Saver,228.6,2022
9485,81,5,FedEx 2Day® A.M.,359.66,2022
9486,82,5,FedEx First Overnight,654.24,2022
9487,82,5,FedEx Priority Overnight,623.24,2022
9488,82,5,FedEx Std Overnight,607.32,2022
9489,82,5,FedEx 2DAy,293.23,2022
9490,82,5,FedEx Express Saver,245.73,2022
9491,82,5,FedEx 2Day® A.M.,366.98,2022
9492,83,5,FedEx First Overnight,655.12,2022
9493,83,5,FedEx Priority Overnight,624.12,2022
9494,83,5,FedEx Std Overnight,608.20,2022
9495,83,5,FedEx 2DAy,294.18,2022
9496,83,5,FedEx Express Saver,248.38,2022
9497,83,5,FedEx 2Day® A.M.,367.98,2022
9498,84,5,FedEx First Overnight,656.01,2022
9499,84,5,FedEx Priority Overnight,625.01,2022
9500,84,5,FedEx Std Overnight,609.09,2022
9501,84,5,FedEx 2DAy,295.12,2022
9502,84,5,FedEx Express Saver,249.36,2022
9503,84,5,FedEx 2Day® A.M.,368.98,2022
9504,85,5,FedEx First Overnight,656.89,2022
9505,85,5,FedEx Priority Overnight,625.89,2022
9506,85,5,FedEx Std Overnight,609.97,2022
9507,85,5,FedEx 2DAy,307.18,2022
9508,85,5,FedEx Express Saver,258.39,2022
9509,85,5,FedEx 2Day® A.M.,376.63,2022
9510,86,5,FedEx First Overnight,659.15,2022
9511,86,5,FedEx Priority Overnight,628.15,2022
9512,86,5,FedEx Std Overnight,612.23,2022
9513,86,5,FedEx 2DAy,308.39,2022
9514,86,5,FedEx Express Saver,259.37,2022
9515,86,5,FedEx 2Day® A.M.,377.97,2022
9516,87,5,FedEx First Overnight,661.96,2022
9517,87,5,FedEx Priority Overnight,630.96,2022
9518,87,5,FedEx Std Overnight,615.04,2022
9519,87,5,FedEx 2DAy,309.33,2022
9520,87,5,FedEx Express Saver,260.33,2022
9521,87,5,FedEx 2Day® A.M.,400.13,2022
9522,88,5,FedEx First Overnight,663.33,2022
9523,88,5,FedEx Priority Overnight,632.33,2022
9524,88,5,FedEx Std Overnight,616.41,2022
9525,88,5,FedEx 2DAy,310.28,2022
9526,88,5,FedEx Express Saver,261.3,2022
9527,88,5,FedEx 2Day® A.M.,402.36,2022
9528,89,5,FedEx First Overnight,690.70,2022
9529,89,5,FedEx Priority Overnight,659.70,2022
9530,89,5,FedEx Std Overnight,643.79,2022
9531,89,5,FedEx 2DAy,311.21,2022
9532,89,5,FedEx Express Saver,262.26,2022
9533,89,5,FedEx 2Day® A.M.,403.35,2022
9534,90,5,FedEx First Overnight,694.56,2022
9535,90,5,FedEx Priority Overnight,663.56,2022
9536,90,5,FedEx Std Overnight,647.64,2022
9537,90,5,FedEx 2DAy,312.16,2022
9538,90,5,FedEx Express Saver,263.24,2022
9539,90,5,FedEx 2Day® A.M.,404.34,2022
9540,91,5,FedEx First Overnight,695.40,2022
9541,91,5,FedEx Priority Overnight,664.40,2022
9542,91,5,FedEx Std Overnight,648.49,2022
9543,91,5,FedEx 2DAy,313.10,2022
9544,91,5,FedEx Express Saver,264.19,2022
9545,91,5,FedEx 2Day® A.M.,405.34,2022
9546,92,5,FedEx First Overnight,696.25,2022
9547,92,5,FedEx Priority Overnight,665.25,2022
9548,92,5,FedEx Std Overnight,649.34,2022
9549,92,5,FedEx 2DAy,314.04,2022
9550,92,5,FedEx Express Saver,265.16,2022
9551,92,5,FedEx 2Day® A.M.,406.34,2022
9552,93,5,FedEx First Overnight,697.10,2022
9553,93,5,FedEx Priority Overnight,666.10,2022
9554,93,5,FedEx Std Overnight,650.19,2022
9555,93,5,FedEx 2DAy,314.98,2022
9556,93,5,FedEx Express Saver,266.14,2022
9557,93,5,FedEx 2Day® A.M.,407.33,2022
9558,94,5,FedEx First Overnight,697.95,2022
9559,94,5,FedEx Priority Overnight,666.95,2022
9560,94,5,FedEx Std Overnight,651.04,2022
9561,94,5,FedEx 2DAy,315.92,2022
9562,94,5,FedEx Express Saver,267.1,2022
9563,94,5,FedEx 2Day® A.M.,408.33,2022
9564,95,5,FedEx First Overnight,702.74,2022
9565,95,5,FedEx Priority Overnight,671.74,2022
9566,95,5,FedEx Std Overnight,652.96,2022
9567,95,5,FedEx 2DAy,316.87,2022
9568,95,5,FedEx Express Saver,268.07,2022
9569,95,5,FedEx 2Day® A.M.,409.33,2022
9570,96,5,FedEx First Overnight,707.23,2022
9571,96,5,FedEx Priority Overnight,676.23,2022
9572,96,5,FedEx Std Overnight,660.32,2022
9573,96,5,FedEx 2DAy,322.47,2022
9574,96,5,FedEx Express Saver,269.03,2022
9575,96,5,FedEx 2Day® A.M.,410.32,2022
9576,97,5,FedEx First Overnight,712.80,2022
9577,97,5,FedEx Priority Overnight,681.80,2022
9578,97,5,FedEx Std Overnight,665.89,2022
9579,97,5,FedEx 2DAy,323.41,2022
9580,97,5,FedEx Express Saver,270.01,2022
9581,97,5,FedEx 2Day® A.M.,411.27,2022
9582,98,5,FedEx First Overnight,714.68,2022
9583,98,5,FedEx Priority Overnight,683.68,2022
9584,98,5,FedEx Std Overnight,667.77,2022
9585,98,5,FedEx 2DAy,324.36,2022
9586,98,5,FedEx Express Saver,270.96,2022
9587,98,5,FedEx 2Day® A.M.,412.15,2022
9588,99,5,FedEx First Overnight,752.10,2022
9589,99,5,FedEx Priority Overnight,721.10,2022
9590,99,5,FedEx Std Overnight,700.96,2022
9591,99,5,FedEx 2DAy,343.24,2022
9592,99,5,FedEx Express Saver,281.89,2022
9593,99,5,FedEx 2Day® A.M.,414.46,2022
9594,100,5,FedEx First Overnight,760.00,2022
9595,100,5,FedEx Priority Overnight,729.00,2022
9596,100,5,FedEx Std Overnight,714.00,2022
9597,100,5,FedEx 2DAy,362.00,2022
9598,100,5,FedEx Express Saver,313.0,2022
9599,100,5,FedEx 2Day® A.M.,460.00,2022
9600,101,5,FedEx First Overnight,767.60,2022
9601,101,5,FedEx Priority Overnight,736.29,2022
9602,101,5,FedEx Std Overnight,721.14,2022
9603,101,5,FedEx 2DAy,365.62,2022
9604,101,5,FedEx Express Saver,316.13,2022
9605,101,5,FedEx 2Day® A.M.,464.60,2022
9606,102,5,FedEx First Overnight,775.20,2022
9607,102,5,FedEx Priority Overnight,743.58,2022
9608,102,5,FedEx Std Overnight,728.28,2022
9609,102,5,FedEx 2DAy,369.24,2022
9610,102,5,FedEx Express Saver,319.26,2022
9611,102,5,FedEx 2Day® A.M.,469.20,2022
9612,103,5,FedEx First Overnight,782.80,2022
9613,103,5,FedEx Priority Overnight,750.87,2022
9614,103,5,FedEx Std Overnight,735.42,2022
9615,103,5,FedEx 2DAy,372.86,2022
9616,103,5,FedEx Express Saver,322.39,2022
9617,103,5,FedEx 2Day® A.M.,473.80,2022
9618,104,5,FedEx First Overnight,790.40,2022
9619,104,5,FedEx Priority Overnight,758.16,2022
9620,104,5,FedEx Std Overnight,742.56,2022
9621,104,5,FedEx 2DAy,376.48,2022
9622,104,5,FedEx Express Saver,325.52,2022
9623,104,5,FedEx 2Day® A.M.,478.40,2022
9624,105,5,FedEx First Overnight,798.00,2022
9625,105,5,FedEx Priority Overnight,765.45,2022
9626,105,5,FedEx Std Overnight,749.70,2022
9627,105,5,FedEx 2DAy,380.10,2022
9628,105,5,FedEx Express Saver,328.65,2022
9629,105,5,FedEx 2Day® A.M.,483.00,2022
9630,106,5,FedEx First Overnight,805.60,2022
9631,106,5,FedEx Priority Overnight,772.74,2022
9632,106,5,FedEx Std Overnight,756.84,2022
9633,106,5,FedEx 2DAy,383.72,2022
9634,106,5,FedEx Express Saver,331.78,2022
9635,106,5,FedEx 2Day® A.M.,487.60,2022
9636,107,5,FedEx First Overnight,813.20,2022
9637,107,5,FedEx Priority Overnight,780.03,2022
9638,107,5,FedEx Std Overnight,763.98,2022
9639,107,5,FedEx 2DAy,387.34,2022
9640,107,5,FedEx Express Saver,334.91,2022
9641,107,5,FedEx 2Day® A.M.,492.20,2022
9642,108,5,FedEx First Overnight,820.80,2022
9643,108,5,FedEx Priority Overnight,787.32,2022
9644,108,5,FedEx Std Overnight,771.12,2022
9645,108,5,FedEx 2DAy,390.96,2022
9646,108,5,FedEx Express Saver,338.04,2022
9647,108,5,FedEx 2Day® A.M.,496.80,2022
9648,109,5,FedEx First Overnight,828.40,2022
9649,109,5,FedEx Priority Overnight,794.61,2022
9650,109,5,FedEx Std Overnight,778.26,2022
9651,109,5,FedEx 2DAy,394.58,2022
9652,109,5,FedEx Express Saver,341.17,2022
9653,109,5,FedEx 2Day® A.M.,501.40,2022
9654,110,5,FedEx First Overnight,836.00,2022
9655,110,5,FedEx Priority Overnight,801.90,2022
9656,110,5,FedEx Std Overnight,785.40,2022
9657,110,5,FedEx 2DAy,398.20,2022
9658,110,5,FedEx Express Saver,344.3,2022
9659,110,5,FedEx 2Day® A.M.,506.00,2022
9660,111,5,FedEx First Overnight,843.60,2022
9661,111,5,FedEx Priority Overnight,809.19,2022
9662,111,5,FedEx Std Overnight,792.54,2022
9663,111,5,FedEx 2DAy,401.82,2022
9664,111,5,FedEx Express Saver,347.43,2022
9665,111,5,FedEx 2Day® A.M.,510.60,2022
9666,112,5,FedEx First Overnight,851.20,2022
9667,112,5,FedEx Priority Overnight,816.48,2022
9668,112,5,FedEx Std Overnight,799.68,2022
9669,112,5,FedEx 2DAy,405.44,2022
9670,112,5,FedEx Express Saver,350.56,2022
9671,112,5,FedEx 2Day® A.M.,515.20,2022
9672,113,5,FedEx First Overnight,858.80,2022
9673,113,5,FedEx Priority Overnight,823.77,2022
9674,113,5,FedEx Std Overnight,806.82,2022
9675,113,5,FedEx 2DAy,409.06,2022
9676,113,5,FedEx Express Saver,353.69,2022
9677,113,5,FedEx 2Day® A.M.,519.80,2022
9678,114,5,FedEx First Overnight,866.40,2022
9679,114,5,FedEx Priority Overnight,831.06,2022
9680,114,5,FedEx Std Overnight,813.96,2022
9681,114,5,FedEx 2DAy,412.68,2022
9682,114,5,FedEx Express Saver,356.82,2022
9683,114,5,FedEx 2Day® A.M.,524.40,2022
9684,115,5,FedEx First Overnight,874.00,2022
9685,115,5,FedEx Priority Overnight,838.35,2022
9686,115,5,FedEx Std Overnight,821.10,2022
9687,115,5,FedEx 2DAy,416.30,2022
9688,115,5,FedEx Express Saver,359.95,2022
9689,115,5,FedEx 2Day® A.M.,529.00,2022
9690,116,5,FedEx First Overnight,881.60,2022
9691,116,5,FedEx Priority Overnight,845.64,2022
9692,116,5,FedEx Std Overnight,828.24,2022
9693,116,5,FedEx 2DAy,419.92,2022
9694,116,5,FedEx Express Saver,363.08,2022
9695,116,5,FedEx 2Day® A.M.,533.60,2022
9696,117,5,FedEx First Overnight,889.20,2022
9697,117,5,FedEx Priority Overnight,852.93,2022
9698,117,5,FedEx Std Overnight,835.38,2022
9699,117,5,FedEx 2DAy,423.54,2022
9700,117,5,FedEx Express Saver,366.21,2022
9701,117,5,FedEx 2Day® A.M.,538.20,2022
9702,118,5,FedEx First Overnight,896.80,2022
9703,118,5,FedEx Priority Overnight,860.22,2022
9704,118,5,FedEx Std Overnight,842.52,2022
9705,118,5,FedEx 2DAy,427.16,2022
9706,118,5,FedEx Express Saver,369.34,2022
9707,118,5,FedEx 2Day® A.M.,542.80,2022
9708,119,5,FedEx First Overnight,904.40,2022
9709,119,5,FedEx Priority Overnight,867.51,2022
9710,119,5,FedEx Std Overnight,849.66,2022
9711,119,5,FedEx 2DAy,430.78,2022
9712,119,5,FedEx Express Saver,372.47,2022
9713,119,5,FedEx 2Day® A.M.,547.40,2022
9714,120,5,FedEx First Overnight,912.00,2022
9715,120,5,FedEx Priority Overnight,874.80,2022
9716,120,5,FedEx Std Overnight,856.80,2022
9717,120,5,FedEx 2DAy,434.40,2022
9718,120,5,FedEx Express Saver,375.6,2022
9719,120,5,FedEx 2Day® A.M.,552.00,2022
9720,121,5,FedEx First Overnight,919.60,2022
9721,121,5,FedEx Priority Overnight,882.09,2022
9722,121,5,FedEx Std Overnight,863.94,2022
9723,121,5,FedEx 2DAy,438.02,2022
9724,121,5,FedEx Express Saver,378.73,2022
9725,121,5,FedEx 2Day® A.M.,556.60,2022
9726,122,5,FedEx First Overnight,927.20,2022
9727,122,5,FedEx Priority Overnight,889.38,2022
9728,122,5,FedEx Std Overnight,871.08,2022
9729,122,5,FedEx 2DAy,441.64,2022
9730,122,5,FedEx Express Saver,381.86,2022
9731,122,5,FedEx 2Day® A.M.,561.20,2022
9732,123,5,FedEx First Overnight,934.80,2022
9733,123,5,FedEx Priority Overnight,896.67,2022
9734,123,5,FedEx Std Overnight,878.22,2022
9735,123,5,FedEx 2DAy,445.26,2022
9736,123,5,FedEx Express Saver,384.99,2022
9737,123,5,FedEx 2Day® A.M.,565.80,2022
9738,124,5,FedEx First Overnight,942.40,2022
9739,124,5,FedEx Priority Overnight,903.96,2022
9740,124,5,FedEx Std Overnight,885.36,2022
9741,124,5,FedEx 2DAy,448.88,2022
9742,124,5,FedEx Express Saver,388.12,2022
9743,124,5,FedEx 2Day® A.M.,570.40,2022
9744,125,5,FedEx First Overnight,950.00,2022
9745,125,5,FedEx Priority Overnight,911.25,2022
9746,125,5,FedEx Std Overnight,892.50,2022
9747,125,5,FedEx 2DAy,452.50,2022
9748,125,5,FedEx Express Saver,391.25,2022
9749,125,5,FedEx 2Day® A.M.,575.00,2022
9750,126,5,FedEx First Overnight,957.60,2022
9751,126,5,FedEx Priority Overnight,918.54,2022
9752,126,5,FedEx Std Overnight,899.64,2022
9753,126,5,FedEx 2DAy,456.12,2022
9754,126,5,FedEx Express Saver,394.38,2022
9755,126,5,FedEx 2Day® A.M.,579.60,2022
9756,127,5,FedEx First Overnight,965.20,2022
9757,127,5,FedEx Priority Overnight,925.83,2022
9758,127,5,FedEx Std Overnight,906.78,2022
9759,127,5,FedEx 2DAy,459.74,2022
9760,127,5,FedEx Express Saver,397.51,2022
9761,127,5,FedEx 2Day® A.M.,584.20,2022
9762,128,5,FedEx First Overnight,972.80,2022
9763,128,5,FedEx Priority Overnight,933.12,2022
9764,128,5,FedEx Std Overnight,913.92,2022
9765,128,5,FedEx 2DAy,463.36,2022
9766,128,5,FedEx Express Saver,400.64,2022
9767,128,5,FedEx 2Day® A.M.,588.80,2022
9768,129,5,FedEx First Overnight,980.40,2022
9769,129,5,FedEx Priority Overnight,940.41,2022
9770,129,5,FedEx Std Overnight,921.06,2022
9771,129,5,FedEx 2DAy,466.98,2022
9772,129,5,FedEx Express Saver,403.77,2022
9773,129,5,FedEx 2Day® A.M.,593.40,2022
9774,130,5,FedEx First Overnight,988.00,2022
9775,130,5,FedEx Priority Overnight,947.70,2022
9776,130,5,FedEx Std Overnight,928.20,2022
9777,130,5,FedEx 2DAy,470.60,2022
9778,130,5,FedEx Express Saver,406.9,2022
9779,130,5,FedEx 2Day® A.M.,598.00,2022
9780,131,5,FedEx First Overnight,995.60,2022
9781,131,5,FedEx Priority Overnight,954.99,2022
9782,131,5,FedEx Std Overnight,935.34,2022
9783,131,5,FedEx 2DAy,474.22,2022
9784,131,5,FedEx Express Saver,410.03,2022
9785,131,5,FedEx 2Day® A.M.,602.60,2022
9786,132,5,FedEx First Overnight,"1,003.20",2022
9787,132,5,FedEx Priority Overnight,962.28,2022
9788,132,5,FedEx Std Overnight,942.48,2022
9789,132,5,FedEx 2DAy,477.84,2022
9790,132,5,FedEx Express Saver,413.16,2022
9791,132,5,FedEx 2Day® A.M.,607.20,2022
9792,133,5,FedEx First Overnight,"1,010.80",2022
9793,133,5,FedEx Priority Overnight,969.57,2022
9794,133,5,FedEx Std Overnight,949.62,2022
9795,133,5,FedEx 2DAy,481.46,2022
9796,133,5,FedEx Express Saver,416.29,2022
9797,133,5,FedEx 2Day® A.M.,611.80,2022
9798,134,5,FedEx First Overnight,"1,018.40",2022
9799,134,5,FedEx Priority Overnight,976.86,2022
9800,134,5,FedEx Std Overnight,956.76,2022
9801,134,5,FedEx 2DAy,485.08,2022
9802,134,5,FedEx Express Saver,419.42,2022
9803,134,5,FedEx 2Day® A.M.,616.40,2022
9804,135,5,FedEx First Overnight,"1,026.00",2022
9805,135,5,FedEx Priority Overnight,984.15,2022
9806,135,5,FedEx Std Overnight,963.90,2022
9807,135,5,FedEx 2DAy,488.70,2022
9808,135,5,FedEx Express Saver,422.55,2022
9809,135,5,FedEx 2Day® A.M.,621.00,2022
9810,136,5,FedEx First Overnight,"1,033.60",2022
9811,136,5,FedEx Priority Overnight,991.44,2022
9812,136,5,FedEx Std Overnight,971.04,2022
9813,136,5,FedEx 2DAy,492.32,2022
9814,136,5,FedEx Express Saver,425.68,2022
9815,136,5,FedEx 2Day® A.M.,625.60,2022
9816,137,5,FedEx First Overnight,"1,041.20",2022
9817,137,5,FedEx Priority Overnight,998.73,2022
9818,137,5,FedEx Std Overnight,978.18,2022
9819,137,5,FedEx 2DAy,495.94,2022
9820,137,5,FedEx Express Saver,428.81,2022
9821,137,5,FedEx 2Day® A.M.,630.20,2022
9822,138,5,FedEx First Overnight,"1,048.80",2022
9823,138,5,FedEx Priority Overnight,"1,006.02",2022
9824,138,5,FedEx Std Overnight,985.32,2022
9825,138,5,FedEx 2DAy,499.56,2022
9826,138,5,FedEx Express Saver,431.94,2022
9827,138,5,FedEx 2Day® A.M.,634.80,2022
9828,139,5,FedEx First Overnight,"1,056.40",2022
9829,139,5,FedEx Priority Overnight,"1,013.31",2022
9830,139,5,FedEx Std Overnight,992.46,2022
9831,139,5,FedEx 2DAy,503.18,2022
9832,139,5,FedEx Express Saver,435.07,2022
9833,139,5,FedEx 2Day® A.M.,639.40,2022
9834,140,5,FedEx First Overnight,"1,064.00",2022
9835,140,5,FedEx Priority Overnight,"1,020.60",2022
9836,140,5,FedEx Std Overnight,999.60,2022
9837,140,5,FedEx 2DAy,506.80,2022
9838,140,5,FedEx Express Saver,438.2,2022
9839,140,5,FedEx 2Day® A.M.,644.00,2022
9840,141,5,FedEx First Overnight,"1,071.60",2022
9841,141,5,FedEx Priority Overnight,"1,027.89",2022
9842,141,5,FedEx Std Overnight,"1,006.74",2022
9843,141,5,FedEx 2DAy,510.42,2022
9844,141,5,FedEx Express Saver,441.33,2022
9845,141,5,FedEx 2Day® A.M.,648.60,2022
9846,142,5,FedEx First Overnight,"1,079.20",2022
9847,142,5,FedEx Priority Overnight,"1,035.18",2022
9848,142,5,FedEx Std Overnight,"1,013.88",2022
9849,142,5,FedEx 2DAy,514.04,2022
9850,142,5,FedEx Express Saver,444.46,2022
9851,142,5,FedEx 2Day® A.M.,653.20,2022
9852,143,5,FedEx First Overnight,"1,086.80",2022
9853,143,5,FedEx Priority Overnight,"1,042.47",2022
9854,143,5,FedEx Std Overnight,"1,021.02",2022
9855,143,5,FedEx 2DAy,517.66,2022
9856,143,5,FedEx Express Saver,447.59,2022
9857,143,5,FedEx 2Day® A.M.,657.80,2022
9858,144,5,FedEx First Overnight,"1,094.40",2022
9859,144,5,FedEx Priority Overnight,"1,049.76",2022
9860,144,5,FedEx Std Overnight,"1,028.16",2022
9861,144,5,FedEx 2DAy,521.28,2022
9862,144,5,FedEx Express Saver,450.72,2022
9863,144,5,FedEx 2Day® A.M.,662.40,2022
9864,145,5,FedEx First Overnight,"1,102.00",2022
9865,145,5,FedEx Priority Overnight,"1,057.05",2022
9866,145,5,FedEx Std Overnight,"1,035.30",2022
9867,145,5,FedEx 2DAy,524.90,2022
9868,145,5,FedEx Express Saver,453.85,2022
9869,145,5,FedEx 2Day® A.M.,667.00,2022
9870,146,5,FedEx First Overnight,"1,109.60",2022
9871,146,5,FedEx Priority Overnight,"1,064.34",2022
9872,146,5,FedEx Std Overnight,"1,042.44",2022
9873,146,5,FedEx 2DAy,528.52,2022
9874,146,5,FedEx Express Saver,456.98,2022
9875,146,5,FedEx 2Day® A.M.,671.60,2022
9876,147,5,FedEx First Overnight,"1,117.20",2022
9877,147,5,FedEx Priority Overnight,"1,071.63",2022
9878,147,5,FedEx Std Overnight,"1,049.58",2022
9879,147,5,FedEx 2DAy,532.14,2022
9880,147,5,FedEx Express Saver,460.11,2022
9881,147,5,FedEx 2Day® A.M.,676.20,2022
9882,148,5,FedEx First Overnight,"1,124.80",2022
9883,148,5,FedEx Priority Overnight,"1,078.92",2022
9884,148,5,FedEx Std Overnight,"1,056.72",2022
9885,148,5,FedEx 2DAy,535.76,2022
9886,148,5,FedEx Express Saver,463.24,2022
9887,148,5,FedEx 2Day® A.M.,680.80,2022
9888,149,5,FedEx First Overnight,"1,132.40",2022
9889,149,5,FedEx Priority Overnight,"1,086.21",2022
9890,149,5,FedEx Std Overnight,"1,063.86",2022
9891,149,5,FedEx 2DAy,539.38,2022
9892,149,5,FedEx Express Saver,466.37,2022
9893,149,5,FedEx 2Day® A.M.,685.40,2022
9894,150,5,FedEx First Overnight,"1,140.00",2022
9895,150,5,FedEx Priority Overnight,"1,093.50",2022
9896,150,5,FedEx Std Overnight,"1,071.00",2022
9897,150,5,FedEx 2DAy,543.00,2022
9898,150,5,FedEx Express Saver,469.5,2022
9899,150,5,FedEx 2Day® A.M.,690.00,2022
9900,1,6,FedEx First Overnight,108.69,2022
9901,1,6,FedEx Priority Overnight,77.69,2022
9902,1,6,FedEx Std Overnight,69.46,2022
9903,1,6,FedEx 2DAy,32.13,2022
9904,1,6,FedEx Express Saver,26.33,2022
9905,1,6,FedEx 2Day® A.M.,38.61,2022
9906,2,6,FedEx First Overnight,112.60,2022
9907,2,6,FedEx Priority Overnight,81.60,2022
9908,2,6,FedEx Std Overnight,79.96,2022
9909,2,6,FedEx 2DAy,36.22,2022
9910,2,6,FedEx Express Saver,28.07,2022
9911,2,6,FedEx 2Day® A.M.,42.72,2022
9912,3,6,FedEx First Overnight,128.38,2022
9913,3,6,FedEx Priority Overnight,97.38,2022
9914,3,6,FedEx Std Overnight,85.46,2022
9915,3,6,FedEx 2DAy,41.62,2022
9916,3,6,FedEx Express Saver,32.64,2022
9917,3,6,FedEx 2Day® A.M.,49.08,2022
9918,4,6,FedEx First Overnight,133.77,2022
9919,4,6,FedEx Priority Overnight,102.77,2022
9920,4,6,FedEx Std Overnight,96.85,2022
9921,4,6,FedEx 2DAy,48.09,2022
9922,4,6,FedEx Express Saver,34.34,2022
9923,4,6,FedEx 2Day® A.M.,56.72,2022
9924,5,6,FedEx First Overnight,134.72,2022
9925,5,6,FedEx Priority Overnight,103.72,2022
9926,5,6,FedEx Std Overnight,98.99,2022
9927,5,6,FedEx 2DAy,53.71,2022
9928,5,6,FedEx Express Saver,38.97,2022
9929,5,6,FedEx 2Day® A.M.,63.34,2022
9930,6,6,FedEx First Overnight,153.40,2022
9931,6,6,FedEx Priority Overnight,122.40,2022
9932,6,6,FedEx Std Overnight,111.93,2022
9933,6,6,FedEx 2DAy,59.71,2022
9934,6,6,FedEx Express Saver,45.77,2022
9935,6,6,FedEx 2Day® A.M.,71.75,2022
9936,7,6,FedEx First Overnight,158.43,2022
9937,7,6,FedEx Priority Overnight,127.43,2022
9938,7,6,FedEx Std Overnight,119.89,2022
9939,7,6,FedEx 2DAy,67.16,2022
9940,7,6,FedEx Express Saver,48.3,2022
9941,7,6,FedEx 2Day® A.M.,79.23,2022
9942,8,6,FedEx First Overnight,164.44,2022
9943,8,6,FedEx Priority Overnight,133.44,2022
9944,8,6,FedEx Std Overnight,127.97,2022
9945,8,6,FedEx 2DAy,74.31,2022
9946,8,6,FedEx Express Saver,53.02,2022
9947,8,6,FedEx 2Day® A.M.,87.97,2022
9948,9,6,FedEx First Overnight,165.05,2022
9949,9,6,FedEx Priority Overnight,134.05,2022
9950,9,6,FedEx Std Overnight,131.42,2022
9951,9,6,FedEx 2DAy,80.85,2022
9952,9,6,FedEx Express Saver,54.75,2022
9953,9,6,FedEx 2Day® A.M.,97.14,2022
9954,10,6,FedEx First Overnight,166.90,2022
9955,10,6,FedEx Priority Overnight,135.90,2022
9956,10,6,FedEx Std Overnight,133.21,2022
9957,10,6,FedEx 2DAy,86.31,2022
9958,10,6,FedEx Express Saver,58.14,2022
9959,10,6,FedEx 2Day® A.M.,101.81,2022
9960,11,6,FedEx First Overnight,203.82,2022
9961,11,6,FedEx Priority Overnight,172.82,2022
9962,11,6,FedEx Std Overnight,153.48,2022
9963,11,6,FedEx 2DAy,93.17,2022
9964,11,6,FedEx Express Saver,64.46,2022
9965,11,6,FedEx 2Day® A.M.,103.48,2022
